InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancellation,IsReturn,InvalidQuantity,InvalidPrice,MissingCustomer,MissingDescription,IsDuplicate
560112,21683,,-38,2011-07-15 09:52:00,0.0,,United Kingdom,False,True,True,True,True,True,False
560113,21865,,-40,2011-07-15 09:52:00,0.0,,United Kingdom,False,True,True,True,True,True,False
560114,75172,,-35,2011-07-15 09:53:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C560123,21936,RED RETROSPOT PICNIC BAG,-2,2011-07-15 10:35:00,2.95,16782,United Kingdom,True,True,True,False,False,False,False
C560124,21326,AGED GLASS SILVER T-LIGHT HOLDER,-6,2011-07-15 10:36:00,0.65,17440,United Kingdom,True,True,True,False,False,False,False
C560124,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-5,2011-07-15 10:36:00,0.85,17440,United Kingdom,True,True,True,False,False,False,False
C560148,20713,JUMBO BAG OWLS,-100,2011-07-15 11:10:00,1.79,15769,United Kingdom,True,True,True,False,False,False,False
C560189,23209,LUNCH BAG DOILEY PATTERN,-1,2011-07-15 12:30:00,1.65,17652,United Kingdom,True,True,True,False,False,False,False
C560206,23202,JUMBO BAG VINTAGE LEAF,-10,2011-07-15 13:56:00,2.08,17068,United Kingdom,True,True,True,False,False,False,False
C560208,22978,PANTRY ROLLING PIN,-5,2011-07-15 13:58:00,3.75,13013,United Kingdom,True,True,True,False,False,False,False
560213,10123C,,-18,2011-07-15 15:05:00,0.0,,United Kingdom,False,True,True,True,True,True,False
560214,16162L,,-54,2011-07-15 15:07:00,0.0,,United Kingdom,False,True,True,True,True,True,False
560215,16162M,,-84,2011-07-15 15:08:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C560219,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,-120,2011-07-15 15:22:00,0.85,12451,Switzerland,True,True,True,False,False,False,False
C560220,22423,REGENCY CAKESTAND 3 TIER,-1,2011-07-15 15:22:00,12.75,14572,United Kingdom,True,True,True,False,False,False,False
C560221,22456,NATURAL SLATE CHALKBOARD LARGE,-2,2011-07-15 15:23:00,4.25,13408,United Kingdom,True,True,True,False,False,False,False
C560242,22501,PICNIC BASKET WICKER LARGE,-1,2011-07-17 12:03:00,9.95,14659,United Kingdom,True,True,True,False,False,False,False
C560243,22501,PICNIC BASKET WICKER LARGE,-1,2011-07-17 12:04:00,9.95,14659,United Kingdom,True,True,True,False,False,False,False
C560289,22766,PHOTO FRAME CORNICE,-3,2011-07-18 10:14:00,2.95,16398,United Kingdom,True,True,True,False,False,False,False
C560289,84816,DANISH ROSE BEDSIDE CABINET,-1,2011-07-18 10:14:00,39.95,16398,United Kingdom,True,True,True,False,False,False,False
C560289,22197,POPCORN HOLDER,-7,2011-07-18 10:14:00,0.85,16398,United Kingdom,True,True,True,False,False,False,False
C560301,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-07-18 10:34:00,1.45,14159,United Kingdom,True,True,True,False,False,False,False
C560317,22927,GREEN GIANT GARDEN THERMOMETER,-2,2011-07-18 10:54:00,5.95,15527,United Kingdom,True,True,True,False,False,False,False
C560317,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2011-07-18 10:54:00,4.95,15527,United Kingdom,True,True,True,False,False,False,False
C560330,22374,AIRLINE BAG VINTAGE JET SET RED,-1,2011-07-18 11:10:00,4.25,17841,United Kingdom,True,True,True,False,False,False,False
C560330,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,-1,2011-07-18 11:10:00,2.1,17841,United Kingdom,True,True,True,False,False,False,False
C560330,22981,PANTRY APPLE CORER,-1,2011-07-18 11:10:00,1.45,17841,United Kingdom,True,True,True,False,False,False,False
C560331,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-07-18 11:20:00,4.95,17706,United Kingdom,True,True,True,False,False,False,False
C560331,22891,TEA FOR ONE POLKADOT,-1,2011-07-18 11:20:00,4.25,17706,United Kingdom,True,True,True,False,False,False,False
C560365,23284,DOORMAT KEEP CALM AND COME IN,-1,2011-07-18 12:17:00,7.95,14390,United Kingdom,True,True,True,False,False,False,False
C560365,23080,RED METAL BOX TOP SECRET,-1,2011-07-18 12:17:00,8.25,14390,United Kingdom,True,True,True,False,False,False,False
C560372,M,Manual,-1,2011-07-18 12:26:00,4287.63,17448,United Kingdom,True,True,True,False,False,False,False
C560384,M,Manual,-1,2011-07-18 12:52:00,125.0,14808,United Kingdom,True,True,True,False,False,False,False
C560386,POST,POSTAGE,-1,2011-07-18 12:55:00,9.72,,United Kingdom,True,True,True,False,True,False,False
C560390,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-07-18 13:20:00,2.95,12930,United Kingdom,True,True,True,False,False,False,False
C560391,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-07-18 13:21:00,2.95,12930,United Kingdom,True,True,True,False,False,False,False
C560395,22892,SET OF SALT AND PEPPER TOADSTOOLS,-24,2011-07-18 13:47:00,1.06,15125,United Kingdom,True,True,True,False,False,False,False
C560395,22846,BREAD BIN DINER STYLE RED,-2,2011-07-18 13:47:00,14.95,15125,United Kingdom,True,True,True,False,False,False,False
C560396,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,-96,2011-07-18 13:49:00,0.85,18087,United Kingdom,True,True,True,False,False,False,False
C560396,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,-96,2011-07-18 13:49:00,0.85,18087,United Kingdom,True,True,True,False,False,False,False
C560396,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,-96,2011-07-18 13:49:00,0.85,18087,United Kingdom,True,True,True,False,False,False,False
C560408,M,Manual,-1,2011-07-18 14:24:00,550.64,13564,United Kingdom,True,True,True,False,False,False,False
C560409,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,2011-07-18 14:24:00,2.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,84949,SILVER HANGING T-LIGHT HOLDER,-6,2011-07-18 14:24:00,1.65,16717,United Kingdom,True,True,True,False,False,False,False
C560409,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-16,2011-07-18 14:24:00,0.65,16717,United Kingdom,True,True,True,False,False,False,False
C560409,84078A,SET/4 WHITE RETRO STORAGE CUBES,-1,2011-07-18 14:24:00,39.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,82494L,WOODEN FRAME ANTIQUE WHITE,-6,2011-07-18 14:24:00,2.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,82486,WOOD S/3 CABINET ANT WHITE FINISH,-4,2011-07-18 14:24:00,8.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-4,2011-07-18 14:24:00,6.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,82482,WOODEN PICTURE FRAME WHITE FINISH,-6,2011-07-18 14:24:00,2.55,16717,United Kingdom,True,True,True,False,False,False,False
C560409,71459,HANGING JAM JAR T-LIGHT HOLDER,-12,2011-07-18 14:24:00,0.85,16717,United Kingdom,True,True,True,False,False,False,False
C560409,48184,DOORMAT ENGLISH ROSE,-2,2011-07-18 14:24:00,7.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,48138,DOORMAT UNION FLAG,-2,2011-07-18 14:24:00,7.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,23233,WRAP POPPIES  DESIGN,-25,2011-07-18 14:24:00,0.42,16717,United Kingdom,True,True,True,False,False,False,False
C560409,23232,WRAP VINTAGE LEAF DESIGN,-25,2011-07-18 14:24:00,0.42,16717,United Kingdom,True,True,True,False,False,False,False
C560409,23075,PARLOUR CERAMIC WALL HOOK,-4,2011-07-18 14:24:00,4.15,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22986,WRAP GINGHAM ROSE,-25,2011-07-18 14:24:00,0.42,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22897,OVEN MITT APPLES DESIGN,-10,2011-07-18 14:24:00,1.45,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22798,ANTIQUE GLASS DRESSING TABLE POT,-8,2011-07-18 14:24:00,2.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22794,SWEETHEART WIRE MAGAZINE RACK,-2,2011-07-18 14:24:00,7.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22784,LANTERN CREAM GAZEBO,-3,2011-07-18 14:24:00,4.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22776,SWEETHEART CAKESTAND 3 TIER,-2,2011-07-18 14:24:00,9.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22704,WRAP RED APPLES,-25,2011-07-18 14:24:00,0.42,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22675,FRENCH KITCHEN SIGN BLUE METAL,-12,2011-07-18 14:24:00,1.25,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22672,FRENCH BATHROOM SIGN BLUE METAL,-12,2011-07-18 14:24:00,1.65,16717,United Kingdom,True,True,True,False,False,False,False
C560409,22485,SET OF 2 WOODEN MARKET CRATES,-2,2011-07-18 14:24:00,12.75,16717,United Kingdom,True,True,True,False,False,False,False
C560409,21755,LOVE BUILDING BLOCK WORD,-3,2011-07-18 14:24:00,5.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,21749,LARGE RED RETROSPOT WINDMILL,-6,2011-07-18 14:24:00,2.1,16717,United Kingdom,True,True,True,False,False,False,False
C560409,21746,SMALL RED RETROSPOT WINDMILL,-12,2011-07-18 14:24:00,1.25,16717,United Kingdom,True,True,True,False,False,False,False
C560409,21523,DOORMAT FANCY FONT HOME SWEET HOME,-2,2011-07-18 14:24:00,7.95,16717,United Kingdom,True,True,True,False,False,False,False
C560409,20718,RED RETROSPOT SHOPPER BAG,-10,2011-07-18 14:24:00,1.25,16717,United Kingdom,True,True,True,False,False,False,False
C560409,20717,STRAWBERRY SHOPPER BAG,-10,2011-07-18 14:24:00,1.25,16717,United Kingdom,True,True,True,False,False,False,False
C560409,15036,ASSORTED COLOURS SILK FAN,-24,2011-07-18 14:24:00,0.83,16717,United Kingdom,True,True,True,False,False,False,False
C560414,M,Manual,-1,2011-07-18 14:35:00,550.64,13564,United Kingdom,True,True,True,False,False,False,False
C560418,M,Manual,-1,2011-07-18 15:01:00,717.23,17809,United Kingdom,True,True,True,False,False,False,False
C560420,M,Manual,-1,2011-07-18 15:11:00,1592.49,15369,United Kingdom,True,True,True,False,False,False,False
560423,16169K,,-25,2011-07-18 15:15:00,0.0,,United Kingdom,False,True,True,True,True,True,False
560424,21503,,-84,2011-07-18 15:15:00,0.0,,United Kingdom,False,True,True,True,True,True,False
560425,81950B,,-23,2011-07-18 15:15:00,0.0,,United Kingdom,False,True,True,True,True,True,False
560427,84629,,-2,2011-07-18 15:16:00,0.0,,United Kingdom,False,True,True,True,True,True,False
560428,21634,,-169,2011-07-18 15:17:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C560430,M,Manual,-1,2011-07-18 15:21:00,611.86,13154,United Kingdom,True,True,True,False,False,False,False
C560435,M,Manual,-1,2011-07-18 16:01:00,294.92,17603,United Kingdom,True,True,True,False,False,False,False
C560436,M,Manual,-1,2011-07-18 16:04:00,705.45,17603,United Kingdom,True,True,True,False,False,False,False
560440,84029E,,-1,2011-07-18 16:36:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C560474,21429,RED GINGHAM ROSE JEWELLERY BOX,-2,2011-07-19 10:46:00,1.95,12705,Germany,True,True,True,False,False,False,False
C560526,22197,POPCORN HOLDER,-4,2011-07-19 11:57:00,0.72,16401,United Kingdom,True,True,True,False,False,False,False
C560526,20725,LUNCH BAG RED RETROSPOT,-2,2011-07-19 11:57:00,1.65,16401,United Kingdom,True,True,True,False,False,False,False
C560533,22493,PAINT YOUR OWN CANVAS SET,-2,2011-07-19 12:00:00,1.65,16488,United Kingdom,True,True,True,False,False,False,False
C560533,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,-2,2011-07-19 12:00:00,1.65,16488,United Kingdom,True,True,True,False,False,False,False
C560540,85099B,JUMBO BAG RED RETROSPOT,-1,2011-07-19 12:26:00,2.08,12415,Australia,True,True,True,False,False,False,False
C560540,23307,SET OF 60 PANTRY DESIGN CAKE CASES,-1,2011-07-19 12:26:00,0.55,12415,Australia,True,True,True,False,False,False,False
C560540,23306,SET OF 36 DOILIES PANTRY DESIGN,-1,2011-07-19 12:26:00,1.45,12415,Australia,True,True,True,False,False,False,False
C560540,23297,SET 40 HEART SHAPE PETIT FOUR CASES,-2,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,23296,SET OF 6 TEA TIME BAKING CASES,-2,2011-07-19 12:26:00,1.25,12415,Australia,True,True,True,False,False,False,False
C560540,23295,SET OF 12 MINI LOAF BAKING CASES,-2,2011-07-19 12:26:00,0.83,12415,Australia,True,True,True,False,False,False,False
C560540,23294,SET OF 6 SNACK LOAF BAKING CASES,-2,2011-07-19 12:26:00,0.83,12415,Australia,True,True,True,False,False,False,False
C560540,23293,SET OF 12 FAIRY CAKE BAKING CASES,-2,2011-07-19 12:26:00,0.83,12415,Australia,True,True,True,False,False,False,False
C560540,23291,DOLLY GIRL CHILDRENS CUP,-1,2011-07-19 12:26:00,1.25,12415,Australia,True,True,True,False,False,False,False
C560540,23256,CHILDRENS CUTLERY SPACEBOY,-1,2011-07-19 12:26:00,4.15,12415,Australia,True,True,True,False,False,False,False
C560540,23255,CHILDRENS CUTLERY CIRCUS PARADE,-1,2011-07-19 12:26:00,4.15,12415,Australia,True,True,True,False,False,False,False
C560540,23254,CHILDRENS CUTLERY DOLLY GIRL,-1,2011-07-19 12:26:00,4.15,12415,Australia,True,True,True,False,False,False,False
C560540,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-07-19 12:26:00,4.95,12415,Australia,True,True,True,False,False,False,False
C560540,23244,ROUND STORAGE TIN VINTAGE LEAF,-1,2011-07-19 12:26:00,1.95,12415,Australia,True,True,True,False,False,False,False
C560540,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-07-19 12:26:00,4.95,12415,Australia,True,True,True,False,False,False,False
C560540,23242,TREASURE TIN BUFFALO BILL,-1,2011-07-19 12:26:00,2.08,12415,Australia,True,True,True,False,False,False,False
C560540,23241,TREASURE TIN GYMKHANA DESIGN,-1,2011-07-19 12:26:00,2.08,12415,Australia,True,True,True,False,False,False,False
C560540,23240,SET OF 4 KNICK KNACK TINS DOILEY,-1,2011-07-19 12:26:00,4.15,12415,Australia,True,True,True,False,False,False,False
C560540,23237,SET OF 4 KNICK KNACK TINS LEAF,-1,2011-07-19 12:26:00,4.15,12415,Australia,True,True,True,False,False,False,False
C560540,23236,DOILEY STORAGE TIN,-1,2011-07-19 12:26:00,2.89,12415,Australia,True,True,True,False,False,False,False
C560540,23235,STORAGE TIN VINTAGE LEAF,-1,2011-07-19 12:26:00,2.89,12415,Australia,True,True,True,False,False,False,False
C560540,23232,WRAP VINTAGE LEAF DESIGN,-1,2011-07-19 12:26:00,0.42,12415,Australia,True,True,True,False,False,False,False
C560540,23229,VINTAGE DONKEY TAIL GAME,-1,2011-07-19 12:26:00,3.75,12415,Australia,True,True,True,False,False,False,False
C560540,23209,LUNCH BAG DOILEY PATTERN,-1,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,23207,LUNCH BAG ALPHABET DESIGN,-1,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,23206,LUNCH BAG APPLE DESIGN,-1,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,23203,JUMBO BAG DOILEY PATTERNS,-1,2011-07-19 12:26:00,2.08,12415,Australia,True,True,True,False,False,False,False
C560540,23201,JUMBO BAG ALPHABET,-1,2011-07-19 12:26:00,2.08,12415,Australia,True,True,True,False,False,False,False
C560540,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,-1,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,-1,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,23174,REGENCY SUGAR BOWL GREEN,-1,2011-07-19 12:26:00,4.15,12415,Australia,True,True,True,False,False,False,False
C560540,23167,SMALL CERAMIC TOP STORAGE JAR,-1,2011-07-19 12:26:00,0.83,12415,Australia,True,True,True,False,False,False,False
C560540,23166,MEDIUM CERAMIC TOP STORAGE JAR,-1,2011-07-19 12:26:00,1.25,12415,Australia,True,True,True,False,False,False,False
C560540,23165,LARGE CERAMIC TOP STORAGE JAR,-1,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,23159,SET OF 5 PANCAKE DAY MAGNETS,-1,2011-07-19 12:26:00,2.08,12415,Australia,True,True,True,False,False,False,False
C560540,23154,SET OF 4 JAM JAR MAGNETS,-1,2011-07-19 12:26:00,2.08,12415,Australia,True,True,True,False,False,False,False
C560540,23108,SET OF 10 LED DOLLY LIGHTS,-1,2011-07-19 12:26:00,6.25,12415,Australia,True,True,True,False,False,False,False
C560540,22973,CHILDREN'S CIRCUS PARADE MUG,-1,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-1,2011-07-19 12:26:00,4.95,12415,Australia,True,True,True,False,False,False,False
C560540,22546,MINI JIGSAW PURDEY,-1,2011-07-19 12:26:00,0.42,12415,Australia,True,True,True,False,False,False,False
C560540,22545,MINI JIGSAW BUNNIES,-1,2011-07-19 12:26:00,0.42,12415,Australia,True,True,True,False,False,False,False
C560540,22492,MINI PAINT SET VINTAGE,-36,2011-07-19 12:26:00,0.65,12415,Australia,True,True,True,False,False,False,False
C560540,22150,3 STRIPEY MICE FELTCRAFT,-1,2011-07-19 12:26:00,1.95,12415,Australia,True,True,True,False,False,False,False
C560540,22147,FELTCRAFT BUTTERFLY HEARTS,-1,2011-07-19 12:26:00,1.45,12415,Australia,True,True,True,False,False,False,False
C560540,22138,BAKING SET 9 PIECE RETROSPOT,-1,2011-07-19 12:26:00,4.95,12415,Australia,True,True,True,False,False,False,False
C560540,21974,SET OF 36 PAISLEY FLOWER DOILIES,-1,2011-07-19 12:26:00,1.45,12415,Australia,True,True,True,False,False,False,False
C560540,21936,RED RETROSPOT PICNIC BAG,-1,2011-07-19 12:26:00,2.95,12415,Australia,True,True,True,False,False,False,False
C560540,21933,PINK VINTAGE PAISLEY PICNIC BAG,-1,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,2011-07-19 12:26:00,2.08,12415,Australia,True,True,True,False,False,False,False
C560540,21917,SET 12 KIDS  WHITE CHALK STICKS,-1,2011-07-19 12:26:00,0.42,12415,Australia,True,True,True,False,False,False,False
C560540,21843,RED RETROSPOT CAKE STAND,-1,2011-07-19 12:26:00,10.95,12415,Australia,True,True,True,False,False,False,False
C560540,21503,TOYBOX  WRAP,-1,2011-07-19 12:26:00,0.42,12415,Australia,True,True,True,False,False,False,False
C560540,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-1,2011-07-19 12:26:00,1.45,12415,Australia,True,True,True,False,False,False,False
C560540,20979,36 PENCILS TUBE RED RETROSPOT,-1,2011-07-19 12:26:00,1.25,12415,Australia,True,True,True,False,False,False,False
C560540,20725,LUNCH BAG RED RETROSPOT,-1,2011-07-19 12:26:00,1.65,12415,Australia,True,True,True,False,False,False,False
C560540,23292,SPACEBOY CHILDRENS CUP,-1,2011-07-19 12:26:00,1.25,12415,Australia,True,True,True,False,False,False,False
C560540,21918,SET 12 KIDS COLOUR  CHALK STICKS,-1,2011-07-19 12:26:00,0.42,12415,Australia,True,True,True,False,False,False,False
C560550,85103,SILVER T-LIGHT SETTING,-37,2011-07-19 12:47:00,5.95,12971,United Kingdom,True,True,True,False,False,False,False
C560556,84949,SILVER HANGING T-LIGHT HOLDER,-5,2011-07-19 13:04:00,1.65,13089,United Kingdom,True,True,True,False,False,False,False
C560556,23171,REGENCY TEA PLATE GREEN,-1,2011-07-19 13:04:00,1.65,13089,United Kingdom,True,True,True,False,False,False,False
C560556,22360,GLASS JAR ENGLISH CONFECTIONERY,-2,2011-07-19 13:04:00,2.95,13089,United Kingdom,True,True,True,False,False,False,False
C560556,22364,GLASS JAR DIGESTIVE BISCUITS,-4,2011-07-19 13:04:00,2.95,13089,United Kingdom,True,True,True,False,False,False,False
C560558,23170,REGENCY TEA PLATE ROSES,-2,2011-07-19 13:22:00,1.65,12921,United Kingdom,True,True,True,False,False,False,False
C560559,21314,SMALL GLASS HEART TRINKET POT,-3,2011-07-19 13:24:00,0.85,16145,United Kingdom,True,True,True,False,False,False,False
C560559,21067,VINTAGE RED TEATIME MUG,-3,2011-07-19 13:24:00,1.25,16145,United Kingdom,True,True,True,False,False,False,False
C560559,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-07-19 13:24:00,2.95,16145,United Kingdom,True,True,True,False,False,False,False
C560560,22423,REGENCY CAKESTAND 3 TIER,-1,2011-07-19 13:26:00,12.75,17738,United Kingdom,True,True,True,False,False,False,False
C560560,22699,ROSES REGENCY TEACUP AND SAUCER,-1,2011-07-19 13:26:00,2.95,17738,United Kingdom,True,True,True,False,False,False,False
